decimalLatitude,decimalLongitude
25.657331,-80.345893
26.562854,-81.949533
26.036722,-80.175402
26.546293,-82.011129
25.789539,-80.127235
26.1455,-80.309792
26.013428,-80.363016
26.118367,-80.14645
26.118133,-80.143128
26.292042,-80.148858
26.478833,-80.143311
24.924294,-80.627836
26.389546,-80.112996
25.393361,-80.499936
25.462707,-80.336041
25.711138,-80.4039
24.562225,-81.793067
26.252002,-80.178935
26.177482,-80.162819
26.033722,-80.138296
25.910455,-80.137069
24.556511,-81.795273
25.780426,-80.288674
25.717307,-80.295634
25.701915,-80.158171
26.064787,-80.234945
26.027102,-80.115106
25.851994,-80.157148
26.062049,-81.69587
26.138336,-80.108145
24.767413,-80.946647
25.142525,-80.922054
26.169347,-81.790301
25.718012,-80.14946
25.744097,-80.211161
26.751774,-81.918417
25.605394,-80.398022
26.427653,-82.061225
26.330105,-81.828955
26.142895,-80.10509
25.463056,-80.449736
26.027395,-80.179672
26.138986,-80.103218
25.978917,-80.155572
25.17556,-80.36889
24.766783,-80.945983
26.32182,-80.146561
25.921506,-80.131929
25.646282,-80.40408
25.747697,-80.175675
25.73364,-80.165434
25.911067,-80.137406
25.612597,-80.400413
26.110781,-80.236889
24.670528,-81.368867
24.705881,-81.380496
26.024295,-80.240495
25.463322,-80.332432
25.997947,-80.026424
26.735,-80.241
26.477791,-80.143183
25.747193,-80.144848
26.252452,-80.178935
26.781519,-80.032548
25.047983,-80.487581
25.672333,-80.159417
25.609704,-80.400641
24.547063,-81.810127
25.6154,-80.2998
24.710738,-81.101031
26.152423,-80.103068
25.743172,-80.211858
25.676163,-80.160119
25.979875,-80.265329
26.078854,-80.24078
28.002928,-80.592163
25.516262,-80.430047
25.909633,-80.137843
26.535781,-80.11451
24.851134,-80.738742
26.632411,-81.694252
26.139805,-80.35016
24.57339,-81.749383
26.10759,-80.318134
26.250877,-80.155106
24.919072,-80.62947
24.704615,-81.080129
25.540032,-80.23333
25.55534,-80.349324
25.70412,-80.157889
26.427979,-80.15843
25.705053,-80.41738
25.878198,-80.125349
24.882783,-80.690475
25.077751,-80.461906
26.365065,-80.356812
25.719864,-80.276098
26.182175,-80.300628
24.580975,-81.778133
25.817528,-80.122261
26.585643,-81.943048
24.84198,-80.752738
24.763195,-80.952848
25.675495,-80.275631
25.39293,-80.49913
25.739267,-80.223575
26.773979,-80.038795
24.960756,-80.567978
25.719276,-80.278037
25.691333,-80.157922
24.730744,-81.028858
25.031958,-80.503853
26.667795,-80.067929
24.555658,-81.80417
25.79208,-80.14518
26.090644,-80.178649
25.774873,-80.13077
25.86662,-80.336712
26.676092,-80.048369
26.47786,-80.146474
24.552695,-81.803208
26.343603,-80.109097
26.079109,-80.240494
26.019441,-80.299904
25.910005,-80.138578
25.17816,-80.365819
24.547084,-81.809381
24.705844,-81.380759
26.583997,-81.787971
26.138953,-80.112953
25.539996,-80.372368
26.136891,-80.105595
26.443892,-80.173677
25.482423,-80.20831
25.602609,-80.398399
26.006394,-80.276353
26.478243,-80.144748
25.909103,-80.139236
26.076478,-80.252116
24.571572,-81.755128
25.675578,-80.274697
26.190096,-80.365865
26.606472,-81.917547
25.7333,-80.159997
26.29978,-80.260658
25.737575,-80.378459
25.734405,-80.309493
25.851866,-80.219612
25.69469,-80.433145
25.67535,-80.276688
25.652408,-80.397809
25.675655,-80.161247
25.678612,-80.273612
25.90008,-80.162839
25.73975,-80.152961
26.342903,-81.77392
24.556838,-81.806603
25.773022,-80.363124
26.01,-80.314392
24.555059,-81.779987
25.782575,-80.130242
25.677458,-80.27178
26.357463,-80.149544
25.780519,-80.130299
26.668137,-80.170617
24.995244,-80.996529
26.075225,-80.322883
24.722963,-81.077478
25.86572,-80.127961
24.556234,-81.79528
25.72263,-80.338984
26.186559,-80.09762
26.318412,-80.099766
26.1223,-80.1434
25.764788,-80.185743
24.707751,-81.374408
26.478797,-80.14345
25.690921,-80.248463
26.422704,-82.077642
25.254527,-80.439763
26.479195,-80.144843
24.555588,-81.792075
25.936813,-80.34603
25.120195,-80.415955
25.321228,-80.273797
26.428209,-80.157732
26.314257,-80.080509
26.240995,-80.146633
26.673882,-80.352471
26.041621,-80.293441
24.546995,-81.811117
24.562557,-81.772437
26.123631,-80.104214
26.333951,-80.242298
25.72981,-80.390195
25.747193,-80.144848
26.139643,-80.320821
25.677148,-80.270488
26.794205,-80.032547
24.572987,-81.748239
24.55223,-81.755347
26.556268,-80.051067
24.665764,-81.498842
25.691525,-80.348358
25.080861,-80.443268
26.122031,-80.253919
24.547013,-81.785737
24.778673,-80.903698
26.478243,-80.144748
25.910288,-80.1407
26.626196,-80.132621
24.845494,-80.747441
26.499286,-80.21234
25.704013,-80.158707
24.563005,-81.784722
25.709179,-80.395917
25.716472,-80.25676
26.013355,-80.362943
24.551733,-81.794833
24.563335,-81.813539
25.777513,-80.298155
24.778673,-80.903698
25.844849,-80.149735
24.552163,-81.754738
25.797422,-80.13205
25.675666,-80.271623
25.911158,-80.13765
24.710337,-81.098511
25.852388,-80.174545
26.667597,-80.068868
26.47786,-80.146474
26.699731,-80.39613
26.3194,-80.14055
26.024298,-80.240493
25.69277,-80.361153
24.900547,-80.65477
25.71964,-80.277546
26.62062,-80.039917
26.754225,-80.051103
25.866549,-80.336302
25.795585,-80.13548
26.461506,-82.132842
26.722737,-80.232558
26.18241,-80.126147
26.070471,-80.239525
25.794684,-80.216028
25.72065,-80.275353
24.669865,-81.353969
25.940694,-80.154062
26.063072,-80.19555
26.122183,-80.399201
25.90973,-80.139014
26.240682,-80.145436
24.555059,-81.779987
25.755033,-80.374138
26.696595,-80.059928
26.190372,-80.114829
25.61412,-80.315737
25.676769,-80.274986
25.930291,-80.162731
26.467758,-82.137536
25.729958,-80.264228
25.537672,-80.326168
26.152539,-80.140958
25.727523,-80.238557
26.479621,-80.142848
26.034679,-80.169615
25.880876,-80.577622
24.556653,-81.803963
25.716419,-80.280645
26.17761,-80.099315
25.643896,-80.38053
25.743604,-80.210711
24.741263,-80.980783
26.773283,-80.047205
26.717358,-80.268517
26.438253,-82.050278
26.027098,-80.238842
26.586278,-80.172633
25.775913,-80.131386
24.655309,-81.297958
25.772853,-80.31327
26.346055,-80.375357
26.037983,-80.119035
25.39372,-80.498925
25.533708,-80.492692
26.499286,-80.21234
25.173562,-80.3719
26.362579,-80.070724
25.756591,-80.37576
24.628478,-81.734257
24.775912,-80.910025
25.909813,-80.138222
24.882734,-80.690363
26.359705,-80.314142
26.446351,-82.045232
25.093825,-80.444062
24.554122,-81.788913
24.664755,-81.265797
25.725303,-80.288017
26.562854,-81.949533
26.444809,-82.048655
25.676643,-80.275553
26.181892,-80.126211
26.037221,-80.263935
26.154086,-80.100394
25.707228,-80.298631
25.717538,-80.299933
26.663686,-80.332117
24.572909,-81.738301
24.6652,-81.498025
24.673855,-81.356473
26.182368,-80.125969
24.548703,-81.810036
25.747008,-80.146151
24.73195,-81.034805
25.132518,-80.399049
25.910212,-80.13865
26.676705,-80.048455
26.428617,-80.157289
25.747197,-80.145938
25.704205,-80.15799
26.437577,-82.079496
26.485467,-80.162267
26.228354,-80.166667
26.477846,-80.14509
26.376403,-81.866722
26.478532,-80.143834
26.636132,-81.95784
27.396335,-80.312199
25.67641,-80.274319
25.606553,-80.398383
25.7018,-80.3667
26.444833,-82.048253
25.717507,-80.331129
26.119265,-80.147179
25.66865,-80.15936
26.35083,-80.070122
26.945683,-80.341717
26.122671,-80.10628
25.676938,-80.273442
24.741263,-80.980783
25.720019,-80.276268
26.302064,-80.077808
25.678742,-80.273651
25.979017,-80.155572
25.793855,-80.259637
26.308603,-80.156555
24.707166,-81.123693
25.532571,-80.491812
25.693903,-80.361053
25.793063,-80.12938
26.130475,-80.357583
26.044317,-80.421868
26.079318,-80.110333
26.428286,-82.058624
26.141015,-80.117798
24.546547,-81.79757
26.616477,-80.03697
26.164131,-80.126158
26.792662,-80.28363
25.807097,-80.123428
24.824026,-80.813678
26.667587,-80.168555
25.532412,-80.342846
26.473575,-82.146306
26.664175,-80.097722
26.819303,-80.058911
27.051611,-82.434083
25.77975,-80.272613
24.555059,-81.779987
25.990343,-80.247169
25.124149,-80.408936
26.442331,-82.055983
27.296731,-82.526405
26.091081,-80.109764
25.140102,-80.39966
25.665709,-80.279897
26.712606,-80.049797
26.144922,-80.301017
24.924904,-80.631418
26.47786,-80.146474
26.166566,-80.156729
26.518213,-82.190308
25.12149,-80.418442
25.71792,-80.278978
25.715028,-80.151008
26.319947,-80.139878
24.741955,-80.979531
26.463495,-82.133452
26.430685,-82.082076
24.766967,-80.945509
25.809647,-80.135314
25.795436,-80.136957
24.547029,-81.810708
25.606842,-80.399011
26.948383,-80.081719
26.126525,-80.272758
24.573176,-81.748672
26.070568,-80.342975
25.921864,-80.137122
27.29127,-80.393523
26.240152,-80.145445
25.909795,-80.137742
27.878646,-82.646186
25.717922,-80.295167
26.66738,-80.069847
27.983372,-82.554358
25.743508,-80.211028
26.439928,-82.073967
26.181952,-80.125974
25.909658,-80.139272
26.122814,-80.106046
25.002231,-80.531083
24.710903,-81.100413
25.003069,-80.534349
26.346144,-80.16125
25.866674,-80.336706
25.992063,-80.285093
25.677415,-80.27144
24.546664,-81.809059
26.615977,-80.037107
26.477662,-80.142272
25.758226,-80.373731
24.545861,-81.809564
25.940911,-80.15345
26.477867,-80.144914
25.853813,-80.203413
25.968492,-81.730745
26.074409,-80.323206
25.784675,-80.232217
25.125246,-80.406076
25.173056,-80.373055
26.454238,-82.115792
26.018568,-80.247803
25.60455,-80.39727
26.117299,-80.297503
26.478797,-80.143271
25.79239,-80.156002
26.485467,-80.162267
26.251776,-80.138446
26.074878,-80.311928
26.47385,-80.156158
25.735475,-80.163489
25.90927,-80.138982
25.0832,-80.438548
25.761937,-80.34534
25.959341,-80.178287
25.753877,-80.380078
24.812862,-80.821001
28.658243,-81.269155
25.740787,-80.309922
26.516297,-81.997292
25.116917,-80.408072
25.6034,-80.399033
25.7619,-80.19179
24.814162,-80.822058
25.756401,-80.402048
26.024558,-80.240242
25.704299,-80.30053
24.776528,-80.909005
26.321122,-80.146634
25.124778,-80.405455
25.809028,-80.199272
25.462087,-80.335002
25.461945,-80.336594
26.242785,-80.185097
24.508246,-81.643392
25.668482,-80.364512
26.737813,-80.107353
26.001356,-80.120108
25.675983,-80.275887
25.384606,-80.344645
26.069841,-80.275336
26.477737,-80.142026
26.446354,-82.046294
26.030162,-80.332612
25.975205,-80.211053
24.711389,-81.101643
26.024377,-80.240225
26.250691,-80.212727
25.776428,-80.301758
25.689555,-80.301803
26.019491,-80.300346
26.383637,-80.201105
25.735244,-80.309359
25.704429,-80.417231
25.677351,-80.274275
25.752057,-80.146858
26.181861,-80.126189
25.776741,-80.13121
26.252002,-80.178935
25.761533,-80.372545
25.124247,-80.403267
26.477188,-80.145627
26.126653,-80.273138
25.721243,-80.275642
25.677487,-80.271422
24.564946,-81.77676
24.7319,-81.016817
25.957528,-80.222588
26.009147,-80.233337
26.491626,-80.102538
24.547535,-81.809478
26.479727,-80.142783
25.909041,-80.139958
25.71811,-80.280768
26.113065,-80.291312
25.77798,-80.311233
25.75198,-80.146986
26.261475,-80.232147
26.136992,-80.105828
25.911342,-80.139786
25.093873,-80.441767
24.709972,-81.105178
26.47786,-80.146474
24.562557,-81.772437
25.744128,-80.21025
24.744903,-80.982697
25.767992,-80.188708
26.122439,-80.137317
25.801831,-80.203177
26.024298,-80.240162
24.573837,-81.749017
24.558686,-81.787422
24.744961,-80.984001
26.478313,-80.143513
26.478048,-80.143915
26.123578,-80.104133
24.653459,-81.438921
24.732819,-81.024073
25.076594,-80.463144
25.761361,-80.371886
25.791182,-80.214987
25.617792,-80.421438
25.691184,-80.584357
26.024298,-80.240493
25.628203,-80.400749
25.796708,-80.134408
24.573341,-81.749003
25.677252,-80.274293
26.387329,-80.115869
24.546533,-81.79765
24.846793,-80.744873
25.734317,-80.309455
25.019791,-80.499947
26.343726,-80.155435
25.779021,-80.296769
25.740058,-80.309017
25.718428,-80.279125
26.13705,-80.105858
26.009194,-80.275208
26.116495,-80.239339
25.140928,-80.401255
25.781642,-80.278085
26.116875,-80.138519
26.07405,-80.307228
26.292253,-80.148025
24.730453,-81.028939
26.11873,-80.242421
25.704518,-80.157088
25.912547,-80.138192
26.479692,-80.142258
25.483808,-80.563513
25.727317,-80.23835
26.05386,-80.172773
24.571328,-81.761951
26.533081,-80.163146
26.122439,-80.137317
25.533816,-80.492484
26.441588,-82.059447
26.190001,-80.103333
26.720757,-80.127266
25.460897,-80.335411
25.677875,-80.284378
25.71663,-80.280813
25.761153,-80.400545
26.433787,-80.081392
25.615245,-80.305528
26.390651,-80.116168
25.703472,-80.157475
25.906003,-80.136833
26.119796,-80.364942
24.547117,-81.809258
25.900802,-80.163886
25.934217,-80.127005
25.693297,-80.361137
25.725765,-80.247508
26.137971,-80.118807
26.027047,-80.238985
28.070686,-82.412567
26.498991,-80.21489
24.560836,-81.778197
24.674473,-81.499349
26.478927,-80.143283
24.586786,-81.699708
24.88275,-80.690425
25.178656,-80.367709
26.370907,-80.128866
24.571105,-81.733736
25.795779,-80.186723
26.004938,-80.342873
25.679228,-80.256602
26.013967,-80.2798
26.316264,-80.0755
26.033115,-80.17305
26.22012,-80.278863
25.981202,-80.148379
25.623168,-80.21492
25.922488,-80.127915
25.095222,-80.438233
26.16448,-80.259504
26.061944,-80.448734
25.186695,-80.47657
25.077422,-80.460463
26.21915,-80.17728
24.718227,-81.068196
26.454442,-82.115822
26.047195,-80.289409
29.595713,-82.175845
25.794951,-80.135352
25.528211,-80.487807
25.089006,-80.446503
24.71138,-81.103226
25.721637,-80.279284
26.667801,-80.067926
26.31871,-80.20815
25.689083,-80.438751
25.498406,-80.319484
25.809856,-80.135074
25.998188,-80.281228
26.170953,-80.118378
25.842815,-80.358792
26.137003,-80.105938
26.606999,-80.14021
25.90988,-80.13825
26.478743,-80.143889
26.614708,-80.037216
26.039127,-80.120379
26.435104,-80.084122
25.728267,-80.233605
24.573298,-81.748853
26.085764,-80.174578
26.442505,-82.082672
26.341877,-80.112123
25.909614,-80.139222
24.523223,-81.964528
25.720572,-80.274743
26.519048,-80.146392
25.540092,-80.327944
25.761225,-80.383392
26.676625,-80.048439
26.312126,-80.079853
24.921944,-80.63028
25.950475,-80.168319
26.47786,-80.146474
25.568478,-80.404342
24.547401,-81.809903
25.727208,-80.239468
26.342915,-80.079674
26.720547,-80.126357
26.678047,-80.049889
26.301812,-80.141953
26.038558,-80.118836
24.710024,-81.101303
26.126086,-80.274942
24.579744,-81.774985
24.710322,-81.101258
24.681809,-81.228761
26.003084,-80.264299
25.125278,-80.405
24.573176,-81.748672
25.743237,-80.21196
26.715342,-80.053375
24.551022,-81.800508
26.276844,-80.149186
26.137397,-80.109216
26.039204,-80.201003
25.729942,-80.231195
25.72052,-80.275929
26.188543,-80.147445
26.445987,-82.045814
25.677033,-80.274292
26.447479,-82.09494
25.76168,-80.19179
24.70586,-81.379894
26.629225,-81.960006
25.703721,-80.157108
25.744122,-80.210113
26.478542,-80.142987
25.744395,-80.210495
26.77512,-80.212646
26.513054,-80.148069
25.678295,-80.273667
25.533012,-80.492448
25.853717,-80.194092
24.741283,-80.997112
26.741247,-80.129045
26.142036,-81.79481
25.717822,-80.27945
25.743912,-80.210442
24.767167,-80.9565
24.716837,-81.024353
25.716992,-80.280671
25.718,-80.278645
25.822337,-80.212117
24.555059,-81.779987
25.581559,-80.489316
26.139099,-80.112991
25.909377,-80.138711
26.322383,-80.150392
26.050349,-80.278095
25.734163,-80.229255
25.810347,-80.19538
26.461463,-80.07282
25.823361,-80.25594
26.464585,-80.058669
26.426771,-80.157195
25.747983,-80.21225
25.717447,-80.361934
25.78394,-80.353152
25.078589,-80.461408
26.132825,-80.249828
26.442454,-82.08274
25.910138,-80.137711
25.124167,-80.40348
26.378222,-80.226425
26.026947,-80.327899
26.30616,-80.145326
26.369933,-80.100137
26.006375,-80.272475
25.793033,-80.128228
26.318295,-80.218187
25.781467,-80.264575
25.912711,-80.138092
26.147301,-80.105402
27.291205,-80.393482
25.534485,-80.492922
26.068183,-80.276103
24.708872,-81.099141
24.549092,-81.784219
25.744488,-80.210304
25.743155,-80.211856
24.710838,-81.098971
25.905771,-80.137544
25.756339,-80.376278
26.478417,-80.143245
25.666747,-80.159234
26.47826,-80.144595
26.127933,-80.367508
26.008045,-80.268124
26.545624,-80.078067
26.019849,-80.377651
25.676617,-80.275539
25.719218,-80.36281
26.638054,-80.05959
25.759406,-80.195067
26.030639,-80.253438
25.776648,-80.319349
24.548938,-81.796378
26.776145,-80.046228
26.1397,-80.116865
24.924294,-80.627836
25.678742,-80.273651
25.770826,-80.145531
25.790978,-80.318289
26.036883,-80.143303
24.546537,-81.79757
26.236404,-81.76084
25.643155,-80.223076
24.555059,-81.779987
25.448737,-80.335569
25.761548,-80.380558
25.674021,-80.309067
25.73916,-80.158998
26.355131,-80.132746
